,lon,lat,forestcoverfraction
2046,84.75,22.75,7.0
2047,84.75,23.25,4.0
2048,84.75,23.75,12.0
2049,84.75,24.25,13.0
2050,84.75,24.75,7.0
2051,84.75,25.25,7.0
2052,84.75,25.75,7.0
2053,84.75,26.25,10.0
2054,84.75,26.75,10.0
2055,84.75,27.25,21.0
2056,84.75,27.75,26.0
2057,84.75,28.25,24.0
2058,84.75,28.75,5.0
2059,84.75,29.25,1.0
2060,84.75,29.75,1.0
2061,84.75,30.25,1.0
2062,84.75,30.75,1.0
2063,84.75,31.25,0.0
2064,84.75,31.75,0.0
2065,84.75,32.25,0.0
2066,84.75,32.75,0.0
2067,84.75,33.25,0.0
2068,84.75,33.75,0.0
2069,84.75,34.25,0.0
2070,84.75,34.75,0.0
2071,84.75,35.25,0.0
2072,84.75,35.75,0.0
2073,84.75,36.25,0.0
2074,85.25,6.25,
2075,85.25,6.75,
2076,85.25,7.25,
2077,85.25,7.75,
2078,85.25,8.25,
2079,85.25,8.75,
2080,85.25,9.25,
2081,85.25,9.75,
2082,85.25,10.25,
2083,85.25,10.75,
2084,85.25,11.25,
2085,85.25,11.75,
2086,85.25,12.25,
2087,85.25,12.75,
2088,85.25,13.25,
2089,85.25,13.75,
2090,85.25,14.25,
2091,85.25,14.75,
2092,85.25,15.25,
2093,85.25,15.75,
2094,85.25,16.25,
2095,85.25,16.75,
2096,85.25,17.25,
2097,85.25,17.75,
2098,85.25,18.25,
2099,85.25,18.75,
2100,85.25,19.25,15.0
2101,85.25,19.75,21.0
2102,85.25,20.25,12.0
2103,85.25,20.75,13.0
2104,85.25,21.25,16.0
2105,85.25,21.75,22.0
2106,85.25,22.25,23.0
2107,85.25,22.75,20.0
2108,85.25,23.25,5.0
2109,85.25,23.75,11.0
2110,85.25,24.25,11.0
2111,85.25,24.75,7.0
2112,85.25,25.25,8.0
2113,85.25,25.75,9.0
2114,85.25,26.25,8.0
2115,85.25,26.75,5.0
2116,85.25,27.25,22.0
2117,85.25,27.75,23.0
2118,85.25,28.25,23.0
2119,85.25,28.75,3.0
2120,85.25,29.25,1.0
2121,85.25,29.75,1.0
2122,85.25,30.25,1.0
2123,85.25,30.75,1.0
2124,85.25,31.25,0.0
2125,85.25,31.75,0.0
2126,85.25,32.25,0.0
2127,85.25,32.75,0.0
2128,85.25,33.25,0.0
2129,85.25,33.75,0.0
2130,85.25,34.25,0.0
2131,85.25,34.75,0.0
2132,85.25,35.25,0.0
2133,85.25,35.75,0.0
2134,85.25,36.25,0.0
2135,85.75,6.25,
2136,85.75,6.75,
2137,85.75,7.25,
2138,85.75,7.75,
2139,85.75,8.25,
2140,85.75,8.75,
2141,85.75,9.25,
2142,85.75,9.75,
2143,85.75,10.25,
2144,85.75,10.75,
2145,85.75,11.25,
2146,85.75,11.75,
2147,85.75,12.25,
2148,85.75,12.75,
2149,85.75,13.25,
2150,85.75,13.75,
2151,85.75,14.25,
2152,85.75,14.75,
2153,85.75,15.25,
2154,85.75,15.75,
2155,85.75,16.25,
2156,85.75,16.75,
2157,85.75,17.25,
2158,85.75,17.75,
2159,85.75,18.25,
2160,85.75,18.75,
2161,85.75,19.25,
2162,85.75,19.75,10.0
2163,85.75,20.25,7.0
2164,85.75,20.75,10.0
2165,85.75,21.25,17.0
2166,85.75,21.75,5.0
2167,85.75,22.25,11.0
2168,85.75,22.75,14.0
2169,85.75,23.25,9.0
2170,85.75,23.75,10.0
2171,85.75,24.25,6.0
2172,85.75,24.75,12.0
2173,85.75,25.25,5.0
2174,85.75,25.75,9.0
2175,85.75,26.25,8.0
2176,85.75,26.75,6.0
2177,85.75,27.25,23.0
2178,85.75,27.75,27.0
2179,85.75,28.25,7.0
2180,85.75,28.75,1.0
2181,85.75,29.25,1.0
2182,85.75,29.75,1.0
2183,85.75,30.25,1.0
2184,85.75,30.75,1.0
2185,85.75,31.25,0.0
2186,85.75,31.75,0.0
2187,85.75,32.25,0.0
2188,85.75,32.75,0.0
2189,85.75,33.25,0.0
2190,85.75,33.75,0.0
2191,85.75,34.25,1.0
2192,85.75,34.75,0.0
2193,85.75,35.25,0.0
2194,85.75,35.75,1.0
2195,85.75,36.25,0.0
2196,86.25,6.25,
2197,86.25,6.75,
2198,86.25,7.25,
2199,86.25,7.75,
2200,86.25,8.25,
2201,86.25,8.75,
2202,86.25,9.25,
2203,86.25,9.75,
2204,86.25,10.25,
2205,86.25,10.75,
2206,86.25,11.25,
2207,86.25,11.75,
2208,86.25,12.25,
2209,86.25,12.75,
2210,86.25,13.25,
2211,86.25,13.75,
2212,86.25,14.25,
2213,86.25,14.75,
2214,86.25,15.25,
2215,86.25,15.75,
2216,86.25,16.25,
2217,86.25,16.75,
2218,86.25,17.25,
2219,86.25,17.75,
2220,86.25,18.25,
2221,86.25,18.75,
2222,86.25,19.25,
2223,86.25,19.75,5.0
2224,86.25,20.25,5.0
2225,86.25,20.75,5.0
2226,86.25,21.25,11.0
2227,86.25,21.75,33.0
2228,86.25,22.25,14.0
2229,86.25,22.75,11.0
2230,86.25,23.25,7.0
2231,86.25,23.75,8.0
2232,86.25,24.25,3.0
2233,86.25,24.75,6.0
2234,86.25,25.25,11.0
2235,86.25,25.75,9.0
2236,86.25,26.25,6.0
2237,86.25,26.75,9.0
2238,86.25,27.25,20.0
2239,86.25,27.75,24.0
2240,86.25,28.25,3.0
2241,86.25,28.75,1.0
2242,86.25,29.25,2.0
2243,86.25,29.75,1.0
2244,86.25,30.25,1.0
2245,86.25,30.75,1.0
2246,86.25,31.25,1.0
2247,86.25,31.75,0.0
2248,86.25,32.25,0.0
2249,86.25,32.75,0.0
2250,86.25,33.25,0.0
2251,86.25,33.75,0.0
2252,86.25,34.25,0.0
2253,86.25,34.75,0.0
2254,86.25,35.25,0.0
2255,86.25,35.75,0.0
2256,86.25,36.25,0.0
2257,86.75,6.25,
2258,86.75,6.75,
2259,86.75,7.25,
2260,86.75,7.75,
2261,86.75,8.25,
2262,86.75,8.75,
2263,86.75,9.25,
2264,86.75,9.75,
2265,86.75,10.25,
2266,86.75,10.75,
2267,86.75,11.25,
2268,86.75,11.75,
2269,86.75,12.25,
2270,86.75,12.75,
2271,86.75,13.25,
2272,86.75,13.75,
2273,86.75,14.25,
2274,86.75,14.75,
2275,86.75,15.25,
2276,86.75,15.75,
2277,86.75,16.25,
2278,86.75,16.75,
2279,86.75,17.25,
2280,86.75,17.75,
2281,86.75,18.25,
2282,86.75,18.75,
2283,86.75,19.25,
2284,86.75,19.75,
2285,86.75,20.25,8.0
2286,86.75,20.75,8.0
2287,86.75,21.25,10.0
2288,86.75,21.75,9.0
2289,86.75,22.25,6.0
2290,86.75,22.75,9.0
2291,86.75,23.25,4.0
2292,86.75,23.75,5.0
2293,86.75,24.25,2.0
2294,86.75,24.75,3.0
2295,86.75,25.25,7.0
2296,86.75,25.75,9.0
2297,86.75,26.25,7.0
2298,86.75,26.75,18.0
2299,86.75,27.25,22.0
2300,86.75,27.75,13.0
2301,86.75,28.25,1.0
2302,86.75,28.75,1.0
2303,86.75,29.25,1.0
2304,86.75,29.75,1.0
2305,86.75,30.25,1.0
2306,86.75,30.75,1.0
2307,86.75,31.25,1.0
2308,86.75,31.75,0.0
2309,86.75,32.25,0.0
2310,86.75,32.75,0.0
2311,86.75,33.25,0.0
2312,86.75,33.75,0.0
2313,86.75,34.25,0.0
2314,86.75,34.75,0.0
2315,86.75,35.25,0.0
2316,86.75,35.75,0.0
2317,86.75,36.25,0.0
2318,87.25,6.25,
2319,87.25,6.75,
2320,87.25,7.25,
2321,87.25,7.75,
2322,87.25,8.25,
2323,87.25,8.75,
2324,87.25,9.25,
2325,87.25,9.75,
2326,87.25,10.25,
2327,87.25,10.75,
2328,87.25,11.25,
2329,87.25,11.75,
2330,87.25,12.25,
2331,87.25,12.75,
2332,87.25,13.25,
2333,87.25,13.75,
2334,87.25,14.25,
2335,87.25,14.75,
2336,87.25,15.25,
2337,87.25,15.75,
2338,87.25,16.25,
2339,87.25,16.75,
2340,87.25,17.25,
2341,87.25,17.75,
2342,87.25,18.25,
2343,87.25,18.75,
2344,87.25,19.25,
2345,87.25,19.75,
2346,87.25,20.25,
2347,87.25,20.75,
2348,87.25,21.25,
2349,87.25,21.75,5.0
2350,87.25,22.25,5.0
2351,87.25,22.75,6.0
2352,87.25,23.25,6.0
2353,87.25,23.75,5.0
2354,87.25,24.25,6.0
2355,87.25,24.75,8.0
2356,87.25,25.25,6.0
2357,87.25,25.75,11.0
2358,87.25,26.25,7.0
2359,87.25,26.75,16.0
2360,87.25,27.25,24.0
2361,87.25,27.75,27.0
2362,87.25,28.25,3.0
2363,87.25,28.75,1.0
2364,87.25,29.25,2.0
2365,87.25,29.75,1.0
2366,87.25,30.25,1.0
2367,87.25,30.75,1.0
2368,87.25,31.25,1.0
2369,87.25,31.75,0.0
2370,87.25,32.25,1.0
2371,87.25,32.75,0.0
2372,87.25,33.25,0.0
2373,87.25,33.75,0.0
2374,87.25,34.25,0.0
2375,87.25,34.75,0.0
2376,87.25,35.25,0.0
2377,87.25,35.75,0.0
2378,87.25,36.25,0.0
2379,87.75,6.25,
2380,87.75,6.75,
2381,87.75,7.25,
2382,87.75,7.75,
2383,87.75,8.25,
2384,87.75,8.75,
2385,87.75,9.25,
2386,87.75,9.75,
2387,87.75,10.25,
2388,87.75,10.75,
2389,87.75,11.25,
2390,87.75,11.75,
2391,87.75,12.25,
2392,87.75,12.75,
2393,87.75,13.25,
2394,87.75,13.75,
2395,87.75,14.25,
2396,87.75,14.75,
2397,87.75,15.25,
2398,87.75,15.75,
2399,87.75,16.25,
2400,87.75,16.75,
2401,87.75,17.25,
2402,87.75,17.75,
2403,87.75,18.25,
2404,87.75,18.75,
2405,87.75,19.25,
2406,87.75,19.75,
2407,87.75,20.25,
2408,87.75,20.75,
2409,87.75,21.25,
2410,87.75,21.75,6.0
2411,87.75,22.25,7.0
2412,87.75,22.75,7.0
2413,87.75,23.25,5.0
2414,87.75,23.75,5.0
2415,87.75,24.25,7.0
2416,87.75,24.75,10.0
2417,87.75,25.25,12.0
2418,87.75,25.75,9.0
2419,87.75,26.25,3.0
2420,87.75,26.75,17.0
2421,87.75,27.25,32.0
2422,87.75,27.75,15.0
2423,87.75,28.25,1.0
2424,87.75,28.75,1.0
2425,87.75,29.25,1.0
2426,87.75,29.75,2.0
2427,87.75,30.25,1.0
2428,87.75,30.75,1.0
2429,87.75,31.25,1.0
2430,87.75,31.75,0.0
2431,87.75,32.25,1.0
2432,87.75,32.75,0.0
2433,87.75,33.25,0.0
2434,87.75,33.75,0.0
2435,87.75,34.25,0.0
2436,87.75,34.75,0.0
2437,87.75,35.25,0.0
2438,87.75,35.75,0.0
2439,87.75,36.25,0.0
2440,88.25,6.25,
2441,88.25,6.75,
2442,88.25,7.25,
2443,88.25,7.75,
2444,88.25,8.25,
2445,88.25,8.75,
2446,88.25,9.25,
2447,88.25,9.75,
2448,88.25,10.25,
2449,88.25,10.75,
2450,88.25,11.25,
2451,88.25,11.75,
2452,88.25,12.25,
2453,88.25,12.75,
2454,88.25,13.25,
2455,88.25,13.75,
2456,88.25,14.25,
2457,88.25,14.75,
2458,88.25,15.25,
2459,88.25,15.75,
2460,88.25,16.25,
2461,88.25,16.75,
2462,88.25,17.25,
2463,88.25,17.75,
2464,88.25,18.25,
2465,88.25,18.75,
2466,88.25,19.25,
2467,88.25,19.75,
2468,88.25,20.25,
2469,88.25,20.75,
2470,88.25,21.25,
2471,88.25,21.75,6.0
2472,88.25,22.25,7.0
2473,88.25,22.75,10.0
2474,88.25,23.25,7.0
2475,88.25,23.75,6.0
2476,88.25,24.25,8.0
2477,88.25,24.75,8.0
2478,88.25,25.25,6.0
2479,88.25,25.75,7.0
2480,88.25,26.25,5.0
2481,88.25,26.75,24.0
2482,88.25,27.25,45.0
2483,88.25,27.75,7.0
2484,88.25,28.25,0.0
2485,88.25,28.75,2.0
2486,88.25,29.25,1.0
2487,88.25,29.75,1.0
2488,88.25,30.25,1.0
2489,88.25,30.75,1.0
2490,88.25,31.25,1.0
2491,88.25,31.75,0.0
2492,88.25,32.25,0.0
2493,88.25,32.75,0.0
2494,88.25,33.25,0.0
2495,88.25,33.75,0.0
2496,88.25,34.25,0.0
2497,88.25,34.75,0.0
2498,88.25,35.25,0.0
2499,88.25,35.75,0.0
2500,88.25,36.25,0.0
2501,88.75,6.25,
2502,88.75,6.75,
2503,88.75,7.25,
2504,88.75,7.75,
2505,88.75,8.25,
2506,88.75,8.75,
2507,88.75,9.25,
2508,88.75,9.75,
2509,88.75,10.25,
2510,88.75,10.75,
2511,88.75,11.25,
2512,88.75,11.75,
2513,88.75,12.25,
2514,88.75,12.75,
2515,88.75,13.25,
2516,88.75,13.75,
2517,88.75,14.25,
2518,88.75,14.75,
2519,88.75,15.25,
2520,88.75,15.75,
2521,88.75,16.25,
2522,88.75,16.75,
2523,88.75,17.25,
2524,88.75,17.75,
2525,88.75,18.25,
2526,88.75,18.75,
2527,88.75,19.25,
2528,88.75,19.75,
2529,88.75,20.25,
2530,88.75,20.75,
2531,88.75,21.25,
2532,88.75,21.75,25.0
2533,88.75,22.25,6.0
2534,88.75,22.75,10.0
2535,88.75,23.25,9.0
2536,88.75,23.75,11.0
2537,88.75,24.25,11.0
2538,88.75,24.75,7.0
2539,88.75,25.25,5.0
2540,88.75,25.75,7.0
2541,88.75,26.25,6.0
2542,88.75,26.75,20.0
2543,88.75,27.25,46.0
2544,88.75,27.75,17.0
2545,88.75,28.25,1.0
2546,88.75,28.75,2.0
2547,88.75,29.25,1.0
2548,88.75,29.75,2.0
2549,88.75,30.25,2.0
2550,88.75,30.75,1.0
2551,88.75,31.25,0.0
2552,88.75,31.75,0.0
2553,88.75,32.25,0.0
2554,88.75,32.75,0.0
2555,88.75,33.25,0.0
2556,88.75,33.75,0.0
2557,88.75,34.25,0.0
2558,88.75,34.75,0.0
2559,88.75,35.25,1.0
2560,88.75,35.75,0.0
2561,88.75,36.25,0.0
2562,89.25,6.25,
2563,89.25,6.75,
2564,89.25,7.25,
2565,89.25,7.75,
2566,89.25,8.25,
2567,89.25,8.75,
2568,89.25,9.25,
2569,89.25,9.75,
2570,89.25,10.25,
2571,89.25,10.75,
2572,89.25,11.25,
2573,89.25,11.75,
2574,89.25,12.25,
2575,89.25,12.75,
2576,89.25,13.25,
2577,89.25,13.75,
2578,89.25,14.25,
2579,89.25,14.75,
2580,89.25,15.25,
2581,89.25,15.75,
2582,89.25,16.25,
2583,89.25,16.75,
2584,89.25,17.25,
2585,89.25,17.75,
2586,89.25,18.25,
2587,89.25,18.75,
2588,89.25,19.25,
2589,89.25,19.75,
2590,89.25,20.25,
2591,89.25,20.75,
2592,89.25,21.25,
2593,89.25,21.75,28.0
2594,89.25,22.25,16.0
2595,89.25,22.75,11.0
2596,89.25,23.25,11.0
2597,89.25,23.75,10.0
2598,89.25,24.25,11.0
2599,89.25,24.75,8.0
2600,89.25,25.25,7.0
2601,89.25,25.75,8.0
2602,89.25,26.25,7.0
2603,89.25,26.75,30.0
2604,89.25,27.25,59.0
2605,89.25,27.75,10.0
2606,89.25,28.25,1.0
2607,89.25,28.75,2.0
2608,89.25,29.25,2.0
2609,89.25,29.75,2.0
2610,89.25,30.25,2.0
2611,89.25,30.75,1.0
2612,89.25,31.25,0.0
2613,89.25,31.75,0.0
2614,89.25,32.25,0.0
2615,89.25,32.75,0.0
2616,89.25,33.25,0.0
2617,89.25,33.75,1.0
2618,89.25,34.25,1.0
2619,89.25,34.75,1.0
2620,89.25,35.25,1.0
2621,89.25,35.75,0.0
2622,89.25,36.25,0.0
2623,89.75,6.25,
2624,89.75,6.75,
2625,89.75,7.25,
2626,89.75,7.75,
2627,89.75,8.25,
2628,89.75,8.75,
2629,89.75,9.25,
2630,89.75,9.75,
2631,89.75,10.25,
2632,89.75,10.75,
2633,89.75,11.25,
2634,89.75,11.75,
2635,89.75,12.25,
2636,89.75,12.75,
2637,89.75,13.25,
2638,89.75,13.75,
2639,89.75,14.25,
2640,89.75,14.75,
2641,89.75,15.25,
2642,89.75,15.75,
2643,89.75,16.25,
2644,89.75,16.75,
2645,89.75,17.25,
2646,89.75,17.75,
2647,89.75,18.25,
2648,89.75,18.75,
2649,89.75,19.25,
2650,89.75,19.75,
2651,89.75,20.25,
2652,89.75,20.75,
2653,89.75,21.25,
2654,89.75,21.75,47.0
2655,89.75,22.25,33.0
2656,89.75,22.75,14.0
2657,89.75,23.25,16.0
2658,89.75,23.75,10.0
2659,89.75,24.25,8.0
2660,89.75,24.75,8.0
2661,89.75,25.25,10.0
2662,89.75,25.75,8.0
2663,89.75,26.25,11.0
2664,89.75,26.75,46.0
2665,89.75,27.25,59.0
2666,89.75,27.75,42.0
2667,89.75,28.25,5.0
2668,89.75,28.75,2.0
2669,89.75,29.25,3.0
2670,89.75,29.75,2.0
2671,89.75,30.25,2.0
2672,89.75,30.75,2.0
2673,89.75,31.25,1.0
2674,89.75,31.75,0.0
2675,89.75,32.25,0.0
2676,89.75,32.75,0.0
2677,89.75,33.25,0.0
2678,89.75,33.75,0.0
2679,89.75,34.25,0.0
2680,89.75,34.75,1.0
2681,89.75,35.25,0.0
2682,89.75,35.75,1.0
2683,89.75,36.25,0.0
2684,90.25,6.25,
2685,90.25,6.75,
2686,90.25,7.25,
2687,90.25,7.75,
2688,90.25,8.25,
2689,90.25,8.75,
2690,90.25,9.25,
2691,90.25,9.75,
2692,90.25,10.25,
2693,90.25,10.75,
2694,90.25,11.25,
2695,90.25,11.75,
2696,90.25,12.25,
2697,90.25,12.75,
2698,90.25,13.25,
2699,90.25,13.75,
2700,90.25,14.25,
2701,90.25,14.75,
2702,90.25,15.25,
2703,90.25,15.75,
2704,90.25,16.25,
2705,90.25,16.75,
2706,90.25,17.25,
2707,90.25,17.75,
2708,90.25,18.25,
2709,90.25,18.75,
2710,90.25,19.25,
2711,90.25,19.75,
2712,90.25,20.25,
2713,90.25,20.75,
2714,90.25,21.25,
2715,90.25,21.75,8.0
2716,90.25,22.25,6.0
2717,90.25,22.75,11.0
2718,90.25,23.25,12.0
2719,90.25,23.75,8.0
2720,90.25,24.25,8.0
2721,90.25,24.75,10.0
2722,90.25,25.25,26.0
2723,90.25,25.75,29.0
2724,90.25,26.25,11.0
2725,90.25,26.75,44.0
2726,90.25,27.25,63.0
2727,90.25,27.75,33.0
2728,90.25,28.25,3.0
2729,90.25,28.75,3.0
2730,90.25,29.25,3.0
2731,90.25,29.75,2.0
2732,90.25,30.25,2.0
2733,90.25,30.75,1.0
2734,90.25,31.25,1.0
2735,90.25,31.75,0.0
2736,90.25,32.25,1.0
2737,90.25,32.75,0.0
2738,90.25,33.25,0.0
2739,90.25,33.75,1.0
2740,90.25,34.25,1.0
2741,90.25,34.75,1.0
2742,90.25,35.25,0.0
2743,90.25,35.75,1.0
2744,90.25,36.25,1.0
2745,90.75,6.25,
2746,90.75,6.75,
2747,90.75,7.25,
2748,90.75,7.75,
2749,90.75,8.25,
2750,90.75,8.75,
2751,90.75,9.25,
2752,90.75,9.75,
2753,90.75,10.25,
2754,90.75,10.75,
2755,90.75,11.25,
2756,90.75,11.75,
2757,90.75,12.25,
2758,90.75,12.75,
2759,90.75,13.25,
2760,90.75,13.75,
2761,90.75,14.25,
2762,90.75,14.75,
2763,90.75,15.25,
2764,90.75,15.75,
2765,90.75,16.25,
2766,90.75,16.75,
2767,90.75,17.25,
2768,90.75,17.75,
2769,90.75,18.25,
2770,90.75,18.75,
2771,90.75,19.25,
2772,90.75,19.75,
2773,90.75,20.25,
2774,90.75,20.75,
2775,90.75,21.25,
2776,90.75,21.75,13.0
2777,90.75,22.25,8.0
2778,90.75,22.75,13.0
2779,90.75,23.25,14.0
2780,90.75,23.75,14.0
2781,90.75,24.25,10.0
2782,90.75,24.75,9.0
2783,90.75,25.25,39.0
2784,90.75,25.75,30.0
2785,90.75,26.25,10.0
2786,90.75,26.75,43.0
2787,90.75,27.25,68.0
2788,90.75,27.75,36.0
2789,90.75,28.25,5.0
2790,90.75,28.75,3.0
2791,90.75,29.25,3.0
2792,90.75,29.75,3.0
2793,90.75,30.25,2.0
2794,90.75,30.75,2.0
2795,90.75,31.25,1.0
2796,90.75,31.75,1.0
2797,90.75,32.25,0.0
2798,90.75,32.75,0.0
2799,90.75,33.25,1.0
2800,90.75,33.75,1.0
2801,90.75,34.25,1.0
2802,90.75,34.75,1.0
2803,90.75,35.25,0.0
2804,90.75,35.75,1.0
2805,90.75,36.25,1.0
2806,91.25,6.25,
2807,91.25,6.75,
2808,91.25,7.25,
2809,91.25,7.75,
2810,91.25,8.25,
2811,91.25,8.75,
2812,91.25,9.25,
2813,91.25,9.75,
2814,91.25,10.25,
2815,91.25,10.75,
2816,91.25,11.25,
2817,91.25,11.75,
2818,91.25,12.25,
2819,91.25,12.75,
2820,91.25,13.25,
2821,91.25,13.75,
2822,91.25,14.25,
2823,91.25,14.75,
2824,91.25,15.25,
2825,91.25,15.75,
2826,91.25,16.25,
2827,91.25,16.75,
2828,91.25,17.25,
2829,91.25,17.75,
2830,91.25,18.25,
2831,91.25,18.75,
2832,91.25,19.25,
2833,91.25,19.75,
2834,91.25,20.25,
2835,91.25,20.75,
2836,91.25,21.25,
2837,91.25,21.75,
2838,91.25,22.25,12.0
2839,91.25,22.75,14.0
2840,91.25,23.25,15.0
2841,91.25,23.75,17.0
2842,91.25,24.25,12.0
2843,91.25,24.75,6.0
2844,91.25,25.25,33.0
2845,91.25,25.75,36.0
2846,91.25,26.25,9.0
2847,91.25,26.75,41.0
2848,91.25,27.25,61.0
2849,91.25,27.75,51.0
2850,91.25,28.25,9.0
2851,91.25,28.75,2.0
2852,91.25,29.25,3.0
2853,91.25,29.75,4.0
2854,91.25,30.25,4.0
2855,91.25,30.75,4.0
2856,91.25,31.25,2.0
2857,91.25,31.75,1.0
2858,91.25,32.25,1.0
2859,91.25,32.75,1.0
2860,91.25,33.25,2.0
2861,91.25,33.75,2.0
2862,91.25,34.25,1.0
2863,91.25,34.75,0.0
2864,91.25,35.25,0.0
2865,91.25,35.75,0.0
2866,91.25,36.25,1.0
2867,91.75,6.25,
2868,91.75,6.75,
2869,91.75,7.25,
2870,91.75,7.75,
2871,91.75,8.25,
2872,91.75,8.75,
2873,91.75,9.25,
2874,91.75,9.75,
2875,91.75,10.25,
2876,91.75,10.75,
2877,91.75,11.25,
2878,91.75,11.75,
2879,91.75,12.25,
2880,91.75,12.75,
2881,91.75,13.25,
2882,91.75,13.75,
2883,91.75,14.25,
2884,91.75,14.75,
2885,91.75,15.25,
2886,91.75,15.75,
2887,91.75,16.25,
2888,91.75,16.75,
2889,91.75,17.25,
2890,91.75,17.75,
2891,91.75,18.25,
2892,91.75,18.75,
2893,91.75,19.25,
2894,91.75,19.75,
2895,91.75,20.25,
2896,91.75,20.75,
2897,91.75,21.25,
2898,91.75,21.75,10.0
2899,91.75,22.25,13.0
2900,91.75,22.75,25.0
2901,91.75,23.25,36.0
2902,91.75,23.75,41.0
2903,91.75,24.25,25.0
2904,91.75,24.75,11.0
2905,91.75,25.25,34.0
2906,91.75,25.75,35.0
2907,91.75,26.25,21.0
2908,91.75,26.75,31.0
2909,91.75,27.25,53.0
2910,91.75,27.75,31.0
2911,91.75,28.25,4.0
2912,91.75,28.75,2.0
2913,91.75,29.25,5.0
2914,91.75,29.75,5.0
2915,91.75,30.25,6.0
2916,91.75,30.75,4.0
2917,91.75,31.25,3.0
2918,91.75,31.75,2.0
2919,91.75,32.25,2.0
2920,91.75,32.75,2.0
2921,91.75,33.25,1.0
2922,91.75,33.75,2.0
2923,91.75,34.25,1.0
2924,91.75,34.75,0.0
2925,91.75,35.25,1.0
2926,91.75,35.75,1.0
2927,91.75,36.25,1.0
2928,92.25,6.25,
2929,92.25,6.75,
2930,92.25,7.25,
2931,92.25,7.75,
2932,92.25,8.25,
2933,92.25,8.75,
2934,92.25,9.25,
2935,92.25,9.75,
2936,92.25,10.25,
2937,92.25,10.75,70.0
2938,92.25,11.25,
2939,92.25,11.75,
2940,92.25,12.25,
2941,92.25,12.75,
2942,92.25,13.25,
2943,92.25,13.75,
2944,92.25,14.25,
2945,92.25,14.75,
2946,92.25,15.25,
2947,92.25,15.75,
2948,92.25,16.25,
2949,92.25,16.75,
2950,92.25,17.25,
2951,92.25,17.75,
2952,92.25,18.25,
2953,92.25,18.75,
2954,92.25,19.25,
2955,92.25,19.75,
2956,92.25,20.25,
2957,92.25,20.75,29.0
2958,92.25,21.25,40.0
2959,92.25,21.75,40.0
2960,92.25,22.25,40.0
2961,92.25,22.75,45.0
2962,92.25,23.25,52.0
2963,92.25,23.75,57.0
2964,92.25,24.25,40.0
2965,92.25,24.75,13.0
2966,92.25,25.25,36.0
2967,92.25,25.75,37.0
2968,92.25,26.25,21.0
2969,92.25,26.75,28.0
2970,92.25,27.25,59.0
2971,92.25,27.75,18.0
2972,92.25,28.25,2.0
2973,92.25,28.75,3.0
2974,92.25,29.25,7.0
2975,92.25,29.75,5.0
2976,92.25,30.25,6.0
2977,92.25,30.75,5.0
2978,92.25,31.25,3.0
2979,92.25,31.75,3.0
2980,92.25,32.25,4.0
2981,92.25,32.75,4.0
2982,92.25,33.25,3.0
2983,92.25,33.75,1.0
2984,92.25,34.25,1.0
2985,92.25,34.75,0.0
2986,92.25,35.25,1.0
2987,92.25,35.75,1.0
2988,92.25,36.25,0.0
2989,92.75,6.25,
2990,92.75,6.75,
2991,92.75,7.25,
2992,92.75,7.75,
2993,92.75,8.25,
2994,92.75,8.75,
2995,92.75,9.25,65.0
2996,92.75,9.75,
2997,92.75,10.25,
2998,92.75,10.75,65.0
2999,92.75,11.25,71.0
3000,92.75,11.75,65.0
3001,92.75,12.25,69.0
3002,92.75,12.75,65.0
3003,92.75,13.25,63.0
3004,92.75,13.75,
3005,92.75,14.25,
3006,92.75,14.75,
3007,92.75,15.25,
3008,92.75,15.75,
3009,92.75,16.25,
3010,92.75,16.75,
3011,92.75,17.25,
3012,92.75,17.75,
3013,92.75,18.25,
3014,92.75,18.75,
3015,92.75,19.25,
3016,92.75,19.75,
3017,92.75,20.25,15.0
3018,92.75,20.75,38.0
3019,92.75,21.25,60.0
3020,92.75,21.75,58.0
3021,92.75,22.25,58.0
3022,92.75,22.75,59.0
3023,92.75,23.25,61.0
3024,92.75,23.75,57.0
3025,92.75,24.25,61.0
3026,92.75,24.75,22.0
3027,92.75,25.25,54.0
3028,92.75,25.75,39.0
3029,92.75,26.25,22.0
3030,92.75,26.75,24.0
3031,92.75,27.25,70.0
3032,92.75,27.75,41.0
3033,92.75,28.25,7.0
3034,92.75,28.75,8.0
3035,92.75,29.25,9.0
3036,92.75,29.75,6.0
3037,92.75,30.25,7.0
3038,92.75,30.75,5.0
3039,92.75,31.25,5.0
3040,92.75,31.75,4.0
3041,92.75,32.25,3.0
3042,92.75,32.75,3.0
3043,92.75,33.25,2.0
3044,92.75,33.75,1.0
3045,92.75,34.25,0.0
3046,92.75,34.75,1.0
3047,92.75,35.25,0.0
3048,92.75,35.75,0.0
3049,92.75,36.25,0.0
3050,93.25,6.25,
3051,93.25,6.75,
3052,93.25,7.25,
3053,93.25,7.75,70.0
3054,93.25,8.25,56.0
3055,93.25,8.75,
3056,93.25,9.25,
3057,93.25,9.75,
3058,93.25,10.25,
3059,93.25,10.75,
3060,93.25,11.25,
3061,93.25,11.75,
3062,93.25,12.25,74.0
3063,93.25,12.75,
3064,93.25,13.25,62.0
3065,93.25,13.75,
3066,93.25,14.25,
3067,93.25,14.75,
3068,93.25,15.25,
3069,93.25,15.75,
3070,93.25,16.25,
3071,93.25,16.75,
3072,93.25,17.25,
3073,93.25,17.75,
3074,93.25,18.25,
3075,93.25,18.75,
