,lat,lon
2632,20.25,59.25
2633,20.75,59.25
2634,21.25,59.25
2635,21.75,59.25
2636,22.25,59.25
2637,22.75,59.25
2638,23.25,59.25
2639,23.75,59.25
2640,24.25,59.25
2641,24.75,59.25
2642,25.25,59.25
2643,25.75,59.25
2644,26.25,59.25
2645,26.75,59.25
2646,27.25,59.25
2647,27.75,59.25
2648,28.25,59.25
2649,28.75,59.25
2650,29.25,59.25
2651,29.75,59.25
2652,30.25,59.25
2653,30.75,59.25
2654,31.25,59.25
2655,31.75,59.25
2656,32.25,59.25
2657,32.75,59.25
2658,33.25,59.25
2659,33.75,59.25
2660,34.25,59.25
2661,34.75,59.25
2662,35.25,59.25
2663,35.75,59.25
2664,36.25,59.25
2665,36.75,59.25
2666,6.25,59.75
2667,6.75,59.75
2668,7.25,59.75
2669,7.75,59.75
2670,8.25,59.75
2671,8.75,59.75
2672,9.25,59.75
2673,9.75,59.75
2674,10.25,59.75
2675,10.75,59.75
2676,11.25,59.75
2677,11.75,59.75
2678,12.25,59.75
2679,12.75,59.75
2680,13.25,59.75
2681,13.75,59.75
2682,14.25,59.75
2683,14.75,59.75
2684,15.25,59.75
2685,15.75,59.75
2686,16.25,59.75
2687,16.75,59.75
2688,17.25,59.75
2689,17.75,59.75
2690,18.25,59.75
2691,18.75,59.75
2692,19.25,59.75
2693,19.75,59.75
2694,20.25,59.75
2695,20.75,59.75
2696,21.25,59.75
2697,21.75,59.75
2698,22.25,59.75
2699,22.75,59.75
2700,23.25,59.75
2701,23.75,59.75
2702,24.25,59.75
2703,24.75,59.75
2704,25.25,59.75
2705,25.75,59.75
2706,26.25,59.75
2707,26.75,59.75
2708,27.25,59.75
2709,27.75,59.75
2710,28.25,59.75
2711,28.75,59.75
2712,29.25,59.75
2713,29.75,59.75
2714,30.25,59.75
2715,30.75,59.75
2716,31.25,59.75
2717,31.75,59.75
2718,32.25,59.75
2719,32.75,59.75
2720,33.25,59.75
2721,33.75,59.75
2722,34.25,59.75
2723,34.75,59.75
2724,35.25,59.75
2725,35.75,59.75
2726,36.25,59.75
2727,36.75,59.75
2728,6.25,60.25
2729,6.75,60.25
2730,7.25,60.25
2731,7.75,60.25
2732,8.25,60.25
2733,8.75,60.25
2734,9.25,60.25
2735,9.75,60.25
2736,10.25,60.25
2737,10.75,60.25
2738,11.25,60.25
2739,11.75,60.25
2740,12.25,60.25
2741,12.75,60.25
2742,13.25,60.25
2743,13.75,60.25
2744,14.25,60.25
2745,14.75,60.25
2746,15.25,60.25
2747,15.75,60.25
2748,16.25,60.25
2749,16.75,60.25
2750,17.25,60.25
2751,17.75,60.25
2752,18.25,60.25
2753,18.75,60.25
2754,19.25,60.25
2755,19.75,60.25
2756,20.25,60.25
2757,20.75,60.25
2758,21.25,60.25
2759,21.75,60.25
2760,22.25,60.25
2761,22.75,60.25
2762,23.25,60.25
2763,23.75,60.25
2764,24.25,60.25
2765,24.75,60.25
2766,25.25,60.25
2767,25.75,60.25
2768,26.25,60.25
2769,26.75,60.25
2770,27.25,60.25
2771,27.75,60.25
2772,28.25,60.25
2773,28.75,60.25
2774,29.25,60.25
2775,29.75,60.25
2776,30.25,60.25
2777,30.75,60.25
2778,31.25,60.25
2779,31.75,60.25
2780,32.25,60.25
2781,32.75,60.25
2782,33.25,60.25
2783,33.75,60.25
2784,34.25,60.25
2785,34.75,60.25
2786,35.25,60.25
2787,35.75,60.25
2788,36.25,60.25
2789,36.75,60.25
2790,6.25,60.75
2791,6.75,60.75
2792,7.25,60.75
2793,7.75,60.75
2794,8.25,60.75
2795,8.75,60.75
2796,9.25,60.75
2797,9.75,60.75
2798,10.25,60.75
2799,10.75,60.75
2800,11.25,60.75
2801,11.75,60.75
2802,12.25,60.75
2803,12.75,60.75
2804,13.25,60.75
2805,13.75,60.75
2806,14.25,60.75
2807,14.75,60.75
2808,15.25,60.75
2809,15.75,60.75
2810,16.25,60.75
2811,16.75,60.75
2812,17.25,60.75
2813,17.75,60.75
2814,18.25,60.75
2815,18.75,60.75
2816,19.25,60.75
2817,19.75,60.75
2818,20.25,60.75
2819,20.75,60.75
2820,21.25,60.75
2821,21.75,60.75
2822,22.25,60.75
2823,22.75,60.75
2824,23.25,60.75
2825,23.75,60.75
2826,24.25,60.75
2827,24.75,60.75
2828,25.25,60.75
2829,25.75,60.75
2830,26.25,60.75
2831,26.75,60.75
2832,27.25,60.75
2833,27.75,60.75
2834,28.25,60.75
2835,28.75,60.75
2836,29.25,60.75
2837,29.75,60.75
2838,30.25,60.75
2839,30.75,60.75
2840,31.25,60.75
2841,31.75,60.75
2842,32.25,60.75
2843,32.75,60.75
2844,33.25,60.75
2845,33.75,60.75
2846,34.25,60.75
2847,34.75,60.75
2848,35.25,60.75
2849,35.75,60.75
2850,36.25,60.75
2851,36.75,60.75
2852,6.25,61.25
2853,6.75,61.25
2854,7.25,61.25
2855,7.75,61.25
2856,8.25,61.25
2857,8.75,61.25
2858,9.25,61.25
2859,9.75,61.25
2860,10.25,61.25
2861,10.75,61.25
2862,11.25,61.25
2863,11.75,61.25
2864,12.25,61.25
2865,12.75,61.25
2866,13.25,61.25
2867,13.75,61.25
2868,14.25,61.25
2869,14.75,61.25
2870,15.25,61.25
2871,15.75,61.25
2872,16.25,61.25
2873,16.75,61.25
2874,17.25,61.25
2875,17.75,61.25
2876,18.25,61.25
2877,18.75,61.25
2878,19.25,61.25
2879,19.75,61.25
2880,20.25,61.25
2881,20.75,61.25
2882,21.25,61.25
2883,21.75,61.25
2884,22.25,61.25
2885,22.75,61.25
2886,23.25,61.25
2887,23.75,61.25
2888,24.25,61.25
2889,24.75,61.25
2890,25.25,61.25
2891,25.75,61.25
2892,26.25,61.25
2893,26.75,61.25
2894,27.25,61.25
2895,27.75,61.25
2896,28.25,61.25
2897,28.75,61.25
2898,29.25,61.25
2899,29.75,61.25
2900,30.25,61.25
2901,30.75,61.25
2902,31.25,61.25
2903,31.75,61.25
2904,32.25,61.25
2905,32.75,61.25
2906,33.25,61.25
2907,33.75,61.25
2908,34.25,61.25
2909,34.75,61.25
2910,35.25,61.25
2911,35.75,61.25
2912,36.25,61.25
2913,36.75,61.25
2914,6.25,61.75
2915,6.75,61.75
2916,7.25,61.75
2917,7.75,61.75
2918,8.25,61.75
2919,8.75,61.75
2920,9.25,61.75
2921,9.75,61.75
2922,10.25,61.75
2923,10.75,61.75
2924,11.25,61.75
2925,11.75,61.75
2926,12.25,61.75
2927,12.75,61.75
2928,13.25,61.75
2929,13.75,61.75
2930,14.25,61.75
2931,14.75,61.75
2932,15.25,61.75
2933,15.75,61.75
2934,16.25,61.75
2935,16.75,61.75
2936,17.25,61.75
2937,17.75,61.75
2938,18.25,61.75
2939,18.75,61.75
2940,19.25,61.75
2941,19.75,61.75
2942,20.25,61.75
2943,20.75,61.75
2944,21.25,61.75
2945,21.75,61.75
2946,22.25,61.75
2947,22.75,61.75
2948,23.25,61.75
2949,23.75,61.75
2950,24.25,61.75
2951,24.75,61.75
2952,25.25,61.75
2953,25.75,61.75
2954,26.25,61.75
2955,26.75,61.75
2956,27.25,61.75
2957,27.75,61.75
2958,28.25,61.75
2959,28.75,61.75
2960,29.25,61.75
2961,29.75,61.75
2962,30.25,61.75
2963,30.75,61.75
2964,31.25,61.75
2965,31.75,61.75
2966,32.25,61.75
2967,32.75,61.75
2968,33.25,61.75
2969,33.75,61.75
2970,34.25,61.75
2971,34.75,61.75
2972,35.25,61.75
2973,35.75,61.75
2974,36.25,61.75
2975,36.75,61.75
2976,6.25,62.25
2977,6.75,62.25
2978,7.25,62.25
2979,7.75,62.25
2980,8.25,62.25
2981,8.75,62.25
2982,9.25,62.25
2983,9.75,62.25
2984,10.25,62.25
2985,10.75,62.25
2986,11.25,62.25
2987,11.75,62.25
2988,12.25,62.25
2989,12.75,62.25
2990,13.25,62.25
2991,13.75,62.25
2992,14.25,62.25
2993,14.75,62.25
2994,15.25,62.25
2995,15.75,62.25
2996,16.25,62.25
2997,16.75,62.25
2998,17.25,62.25
2999,17.75,62.25
3000,18.25,62.25
3001,18.75,62.25
3002,19.25,62.25
3003,19.75,62.25
3004,20.25,62.25
3005,20.75,62.25
3006,21.25,62.25
3007,21.75,62.25
3008,22.25,62.25
3009,22.75,62.25
3010,23.25,62.25
3011,23.75,62.25
3012,24.25,62.25
3013,24.75,62.25
3014,25.25,62.25
3015,25.75,62.25
3016,26.25,62.25
3017,26.75,62.25
3018,27.25,62.25
3019,27.75,62.25
3020,28.25,62.25
3021,28.75,62.25
3022,29.25,62.25
3023,29.75,62.25
3024,30.25,62.25
3025,30.75,62.25
3026,31.25,62.25
3027,31.75,62.25
3028,32.25,62.25
3029,32.75,62.25
3030,33.25,62.25
3031,33.75,62.25
3032,34.25,62.25
3033,34.75,62.25
3034,35.25,62.25
3035,35.75,62.25
3036,36.25,62.25
3037,36.75,62.25
3038,6.25,62.75
3039,6.75,62.75
3040,7.25,62.75
3041,7.75,62.75
3042,8.25,62.75
3043,8.75,62.75
3044,9.25,62.75
3045,9.75,62.75
3046,10.25,62.75
3047,10.75,62.75
3048,11.25,62.75
3049,11.75,62.75
3050,12.25,62.75
3051,12.75,62.75
3052,13.25,62.75
3053,13.75,62.75
3054,14.25,62.75
3055,14.75,62.75
3056,15.25,62.75
3057,15.75,62.75
3058,16.25,62.75
3059,16.75,62.75
3060,17.25,62.75
3061,17.75,62.75
3062,18.25,62.75
3063,18.75,62.75
3064,19.25,62.75
3065,19.75,62.75
3066,20.25,62.75
3067,20.75,62.75
3068,21.25,62.75
3069,21.75,62.75
3070,22.25,62.75
3071,22.75,62.75
3072,23.25,62.75
3073,23.75,62.75
3074,24.25,62.75
3075,24.75,62.75
3076,25.25,62.75
3077,25.75,62.75
3078,26.25,62.75
3079,26.75,62.75
3080,27.25,62.75
3081,27.75,62.75
3082,28.25,62.75
3083,28.75,62.75
3084,29.25,62.75
3085,29.75,62.75
3086,30.25,62.75
3087,30.75,62.75
3088,31.25,62.75
3089,31.75,62.75
3090,32.25,62.75
3091,32.75,62.75
3092,33.25,62.75
3093,33.75,62.75
3094,34.25,62.75
3095,34.75,62.75
3096,35.25,62.75
3097,35.75,62.75
3098,36.25,62.75
3099,36.75,62.75
3100,6.25,63.25
3101,6.75,63.25
3102,7.25,63.25
3103,7.75,63.25
3104,8.25,63.25
3105,8.75,63.25
3106,9.25,63.25
3107,9.75,63.25
3108,10.25,63.25
3109,10.75,63.25
3110,11.25,63.25
3111,11.75,63.25
3112,12.25,63.25
3113,12.75,63.25
3114,13.25,63.25
3115,13.75,63.25
3116,14.25,63.25
3117,14.75,63.25
3118,15.25,63.25
3119,15.75,63.25
3120,16.25,63.25
3121,16.75,63.25
3122,17.25,63.25
3123,17.75,63.25
3124,18.25,63.25
3125,18.75,63.25
3126,19.25,63.25
3127,19.75,63.25
3128,20.25,63.25
3129,20.75,63.25
3130,21.25,63.25
3131,21.75,63.25
3132,22.25,63.25
3133,22.75,63.25
3134,23.25,63.25
3135,23.75,63.25
3136,24.25,63.25
3137,24.75,63.25
3138,25.25,63.25
3139,25.75,63.25
3140,26.25,63.25
3141,26.75,63.25
3142,27.25,63.25
3143,27.75,63.25
3144,28.25,63.25
3145,28.75,63.25
3146,29.25,63.25
3147,29.75,63.25
3148,30.25,63.25
3149,30.75,63.25
3150,31.25,63.25
3151,31.75,63.25
3152,32.25,63.25
3153,32.75,63.25
3154,33.25,63.25
3155,33.75,63.25
3156,34.25,63.25
3157,34.75,63.25
3158,35.25,63.25
3159,35.75,63.25
3160,36.25,63.25
3161,36.75,63.25
3162,6.25,63.75
3163,6.75,63.75
3164,7.25,63.75
3165,7.75,63.75
3166,8.25,63.75
3167,8.75,63.75
3168,9.25,63.75
3169,9.75,63.75
3170,10.25,63.75
3171,10.75,63.75
3172,11.25,63.75
3173,11.75,63.75
3174,12.25,63.75
3175,12.75,63.75
3176,13.25,63.75
3177,13.75,63.75
3178,14.25,63.75
3179,14.75,63.75
3180,15.25,63.75
3181,15.75,63.75
3182,16.25,63.75
3183,16.75,63.75
3184,17.25,63.75
3185,17.75,63.75
3186,18.25,63.75
3187,18.75,63.75
3188,19.25,63.75
3189,19.75,63.75
3190,20.25,63.75
3191,20.75,63.75
3192,21.25,63.75
3193,21.75,63.75
3194,22.25,63.75
3195,22.75,63.75
3196,23.25,63.75
3197,23.75,63.75
3198,24.25,63.75
3199,24.75,63.75
3200,25.25,63.75
3201,25.75,63.75
3202,26.25,63.75
3203,26.75,63.75
3204,27.25,63.75
3205,27.75,63.75
3206,28.25,63.75
3207,28.75,63.75
3208,29.25,63.75
3209,29.75,63.75
3210,30.25,63.75
3211,30.75,63.75
3212,31.25,63.75
3213,31.75,63.75
3214,32.25,63.75
3215,32.75,63.75
3216,33.25,63.75
3217,33.75,63.75
3218,34.25,63.75
3219,34.75,63.75
3220,35.25,63.75
3221,35.75,63.75
3222,36.25,63.75
3223,36.75,63.75
3224,6.25,64.25
3225,6.75,64.25
3226,7.25,64.25
3227,7.75,64.25
3228,8.25,64.25
3229,8.75,64.25
3230,9.25,64.25
3231,9.75,64.25
3232,10.25,64.25
3233,10.75,64.25
3234,11.25,64.25
3235,11.75,64.25
3236,12.25,64.25
3237,12.75,64.25
3238,13.25,64.25
3239,13.75,64.25
3240,14.25,64.25
3241,14.75,64.25
3242,15.25,64.25
3243,15.75,64.25
3244,16.25,64.25
3245,16.75,64.25
3246,17.25,64.25
3247,17.75,64.25
3248,18.25,64.25
3249,18.75,64.25
3250,19.25,64.25
3251,19.75,64.25
3252,20.25,64.25
3253,20.75,64.25
3254,21.25,64.25
3255,21.75,64.25
3256,22.25,64.25
3257,22.75,64.25
3258,23.25,64.25
3259,23.75,64.25
3260,24.25,64.25
3261,24.75,64.25
3262,25.25,64.25
3263,25.75,64.25
3264,26.25,64.25
3265,26.75,64.25
3266,27.25,64.25
3267,27.75,64.25
3268,28.25,64.25
3269,28.75,64.25
3270,29.25,64.25
3271,29.75,64.25
3272,30.25,64.25
3273,30.75,64.25
3274,31.25,64.25
3275,31.75,64.25
3276,32.25,64.25
3277,32.75,64.25
3278,33.25,64.25
3279,33.75,64.25
3280,34.25,64.25
3281,34.75,64.25
3282,35.25,64.25
3283,35.75,64.25
3284,36.25,64.25
3285,36.75,64.25
3286,6.25,64.75
3287,6.75,64.75
3288,7.25,64.75
3289,7.75,64.75
3290,8.25,64.75
3291,8.75,64.75
3292,9.25,64.75
3293,9.75,64.75
3294,10.25,64.75
3295,10.75,64.75
3296,11.25,64.75
3297,11.75,64.75
3298,12.25,64.75
3299,12.75,64.75
3300,13.25,64.75
3301,13.75,64.75
3302,14.25,64.75
3303,14.75,64.75
3304,15.25,64.75
3305,15.75,64.75
3306,16.25,64.75
3307,16.75,64.75
3308,17.25,64.75
3309,17.75,64.75
3310,18.25,64.75
3311,18.75,64.75
3312,19.25,64.75
3313,19.75,64.75
3314,20.25,64.75
3315,20.75,64.75
3316,21.25,64.75
3317,21.75,64.75
3318,22.25,64.75
3319,22.75,64.75
3320,23.25,64.75
3321,23.75,64.75
3322,24.25,64.75
3323,24.75,64.75
3324,25.25,64.75
3325,25.75,64.75
3326,26.25,64.75
3327,26.75,64.75
3328,27.25,64.75
3329,27.75,64.75
3330,28.25,64.75
3331,28.75,64.75
3332,29.25,64.75
3333,29.75,64.75
3334,30.25,64.75
3335,30.75,64.75
3336,31.25,64.75
3337,31.75,64.75
3338,32.25,64.75
3339,32.75,64.75
3340,33.25,64.75
3341,33.75,64.75
3342,34.25,64.75
3343,34.75,64.75
3344,35.25,64.75
3345,35.75,64.75
3346,36.25,64.75
3347,36.75,64.75
3348,6.25,65.25
3349,6.75,65.25
3350,7.25,65.25
3351,7.75,65.25
3352,8.25,65.25
3353,8.75,65.25
3354,9.25,65.25
3355,9.75,65.25
3356,10.25,65.25
3357,10.75,65.25
3358,11.25,65.25
3359,11.75,65.25
3360,12.25,65.25
3361,12.75,65.25
3362,13.25,65.25
3363,13.75,65.25
3364,14.25,65.25
3365,14.75,65.25
3366,15.25,65.25
3367,15.75,65.25
3368,16.25,65.25
3369,16.75,65.25
3370,17.25,65.25
3371,17.75,65.25
3372,18.25,65.25
3373,18.75,65.25
3374,19.25,65.25
3375,19.75,65.25
3376,20.25,65.25
3377,20.75,65.25
3378,21.25,65.25
3379,21.75,65.25
3380,22.25,65.25
3381,22.75,65.25
3382,23.25,65.25
3383,23.75,65.25
3384,24.25,65.25
3385,24.75,65.25
3386,25.25,65.25
3387,25.75,65.25
3388,26.25,65.25
3389,26.75,65.25
3390,27.25,65.25
3391,27.75,65.25
3392,28.25,65.25
3393,28.75,65.25
3394,29.25,65.25
3395,29.75,65.25
3396,30.25,65.25
3397,30.75,65.25
3398,31.25,65.25
3399,31.75,65.25
3400,32.25,65.25
3401,32.75,65.25
3402,33.25,65.25
3403,33.75,65.25
3404,34.25,65.25
3405,34.75,65.25
3406,35.25,65.25
3407,35.75,65.25
3408,36.25,65.25
3409,36.75,65.25
3410,6.25,65.75
3411,6.75,65.75
3412,7.25,65.75
3413,7.75,65.75
3414,8.25,65.75
3415,8.75,65.75
3416,9.25,65.75
3417,9.75,65.75
3418,10.25,65.75
3419,10.75,65.75
3420,11.25,65.75
3421,11.75,65.75
3422,12.25,65.75
3423,12.75,65.75
3424,13.25,65.75
3425,13.75,65.75
3426,14.25,65.75
3427,14.75,65.75
3428,15.25,65.75
3429,15.75,65.75
3430,16.25,65.75
3431,16.75,65.75
3432,17.25,65.75
3433,17.75,65.75
3434,18.25,65.75
3435,18.75,65.75
3436,19.25,65.75
3437,19.75,65.75
3438,20.25,65.75
3439,20.75,65.75
3440,21.25,65.75
3441,21.75,65.75
3442,22.25,65.75
3443,22.75,65.75
3444,23.25,65.75
3445,23.75,65.75
3446,24.25,65.75
3447,24.75,65.75
3448,25.25,65.75
3449,25.75,65.75
3450,26.25,65.75
3451,26.75,65.75
3452,27.25,65.75
3453,27.75,65.75
3454,28.25,65.75
3455,28.75,65.75
3456,29.25,65.75
3457,29.75,65.75
3458,30.25,65.75
3459,30.75,65.75
3460,31.25,65.75
3461,31.75,65.75
3462,32.25,65.75
3463,32.75,65.75
3464,33.25,65.75
3465,33.75,65.75
3466,34.25,65.75
3467,34.75,65.75
3468,35.25,65.75
3469,35.75,65.75
3470,36.25,65.75
3471,36.75,65.75
3472,6.25,66.25
3473,6.75,66.25
3474,7.25,66.25
3475,7.75,66.25
3476,8.25,66.25
3477,8.75,66.25
3478,9.25,66.25
3479,9.75,66.25
3480,10.25,66.25
3481,10.75,66.25
3482,11.25,66.25
3483,11.75,66.25
3484,12.25,66.25
3485,12.75,66.25
3486,13.25,66.25
3487,13.75,66.25
3488,14.25,66.25
3489,14.75,66.25
3490,15.25,66.25
3491,15.75,66.25
3492,16.25,66.25
3493,16.75,66.25
3494,17.25,66.25
3495,17.75,66.25
3496,18.25,66.25
3497,18.75,66.25
3498,19.25,66.25
3499,19.75,66.25
3500,20.25,66.25
3501,20.75,66.25
3502,21.25,66.25
3503,21.75,66.25
3504,22.25,66.25
3505,22.75,66.25
3506,23.25,66.25
3507,23.75,66.25
3508,24.25,66.25
3509,24.75,66.25
3510,25.25,66.25
3511,25.75,66.25
3512,26.25,66.25
3513,26.75,66.25
3514,27.25,66.25
3515,27.75,66.25
3516,28.25,66.25
3517,28.75,66.25
3518,29.25,66.25
3519,29.75,66.25
3520,30.25,66.25
3521,30.75,66.25
3522,31.25,66.25
3523,31.75,66.25
3524,32.25,66.25
3525,32.75,66.25
3526,33.25,66.25
3527,33.75,66.25
3528,34.25,66.25
3529,34.75,66.25
3530,35.25,66.25
3531,35.75,66.25
3532,36.25,66.25
3533,36.75,66.25
3534,6.25,66.75
3535,6.75,66.75
3536,7.25,66.75
3537,7.75,66.75
3538,8.25,66.75
3539,8.75,66.75
3540,9.25,66.75
3541,9.75,66.75
3542,10.25,66.75
3543,10.75,66.75
3544,11.25,66.75
3545,11.75,66.75
3546,12.25,66.75
3547,12.75,66.75
3548,13.25,66.75
3549,13.75,66.75
3550,14.25,66.75
3551,14.75,66.75
3552,15.25,66.75
3553,15.75,66.75
3554,16.25,66.75
3555,16.75,66.75
3556,17.25,66.75
3557,17.75,66.75
3558,18.25,66.75
3559,18.75,66.75
3560,19.25,66.75
3561,19.75,66.75
3562,20.25,66.75
3563,20.75,66.75
3564,21.25,66.75
3565,21.75,66.75
3566,22.25,66.75
3567,22.75,66.75
3568,23.25,66.75
3569,23.75,66.75
3570,24.25,66.75
3571,24.75,66.75
3572,25.25,66.75
3573,25.75,66.75
3574,26.25,66.75
3575,26.75,66.75
3576,27.25,66.75
3577,27.75,66.75
3578,28.25,66.75
3579,28.75,66.75
3580,29.25,66.75
3581,29.75,66.75
3582,30.25,66.75
3583,30.75,66.75
3584,31.25,66.75
3585,31.75,66.75
3586,32.25,66.75
3587,32.75,66.75
3588,33.25,66.75
3589,33.75,66.75
3590,34.25,66.75
3591,34.75,66.75
3592,35.25,66.75
3593,35.75,66.75
3594,36.25,66.75
3595,36.75,66.75
3596,6.25,67.25
3597,6.75,67.25
3598,7.25,67.25
3599,7.75,67.25
3600,8.25,67.25
3601,8.75,67.25
3602,9.25,67.25
3603,9.75,67.25
3604,10.25,67.25
3605,10.75,67.25
3606,11.25,67.25
3607,11.75,67.25
3608,12.25,67.25
3609,12.75,67.25
3610,13.25,67.25
3611,13.75,67.25
3612,14.25,67.25
3613,14.75,67.25
3614,15.25,67.25
3615,15.75,67.25
3616,16.25,67.25
3617,16.75,67.25
3618,17.25,67.25
3619,17.75,67.25
3620,18.25,67.25
3621,18.75,67.25
3622,19.25,67.25
3623,19.75,67.25
3624,20.25,67.25
3625,20.75,67.25
3626,21.25,67.25
3627,21.75,67.25
3628,22.25,67.25
3629,22.75,67.25
3630,23.25,67.25
3631,23.75,67.25
3632,24.25,67.25
3633,24.75,67.25
3634,25.25,67.25
3635,25.75,67.25
3636,26.25,67.25
3637,26.75,67.25
3638,27.25,67.25
3639,27.75,67.25
3640,28.25,67.25
3641,28.75,67.25
3642,29.25,67.25
3643,29.75,67.25
3644,30.25,67.25
3645,30.75,67.25
3646,31.25,67.25
3647,31.75,67.25
3648,32.25,67.25
3649,32.75,67.25
3650,33.25,67.25
3651,33.75,67.25
3652,34.25,67.25
3653,34.75,67.25
3654,35.25,67.25
3655,35.75,67.25
3656,36.25,67.25
3657,36.75,67.25
3658,6.25,67.75
3659,6.75,67.75
3660,7.25,67.75
3661,7.75,67.75
3662,8.25,67.75
3663,8.75,67.75
3664,9.25,67.75
3665,9.75,67.75
3666,10.25,67.75
3667,10.75,67.75
3668,11.25,67.75
3669,11.75,67.75
3670,12.25,67.75
3671,12.75,67.75
3672,13.25,67.75
3673,13.75,67.75
3674,14.25,67.75
3675,14.75,67.75
3676,15.25,67.75
3677,15.75,67.75
3678,16.25,67.75
3679,16.75,67.75
3680,17.25,67.75
3681,17.75,67.75
3682,18.25,67.75
3683,18.75,67.75
3684,19.25,67.75
3685,19.75,67.75
3686,20.25,67.75
3687,20.75,67.75
3688,21.25,67.75
3689,21.75,67.75
3690,22.25,67.75
3691,22.75,67.75
3692,23.25,67.75
3693,23.75,67.75
3694,24.25,67.75
3695,24.75,67.75
3696,25.25,67.75
3697,25.75,67.75
3698,26.25,67.75
3699,26.75,67.75
3700,27.25,67.75
3701,27.75,67.75
3702,28.25,67.75
3703,28.75,67.75
3704,29.25,67.75
3705,29.75,67.75
3706,30.25,67.75
3707,30.75,67.75
3708,31.25,67.75
3709,31.75,67.75
3710,32.25,67.75
3711,32.75,67.75
3712,33.25,67.75
3713,33.75,67.75
3714,34.25,67.75
3715,34.75,67.75
3716,35.25,67.75
3717,35.75,67.75
3718,36.25,67.75
3719,36.75,67.75
3720,6.25,68.25
3721,6.75,68.25
3722,7.25,68.25
3723,7.75,68.25
3724,8.25,68.25
3725,8.75,68.25
3726,9.25,68.25
3727,9.75,68.25
3728,10.25,68.25
3729,10.75,68.25
3730,11.25,68.25
3731,11.75,68.25
3732,12.25,68.25
3733,12.75,68.25
3734,13.25,68.25
3735,13.75,68.25
3736,14.25,68.25
3737,14.75,68.25
3738,15.25,68.25
3739,15.75,68.25
3740,16.25,68.25
3741,16.75,68.25
3742,17.25,68.25
3743,17.75,68.25
3744,18.25,68.25
3745,18.75,68.25
3746,19.25,68.25
3747,19.75,68.25
3748,20.25,68.25
3749,20.75,68.25
3750,21.25,68.25
3751,21.75,68.25
3752,22.25,68.25
3753,22.75,68.25
3754,23.25,68.25
3755,23.75,68.25
3756,24.25,68.25
3757,24.75,68.25
3758,25.25,68.25
3759,25.75,68.25
3760,26.25,68.25
3761,26.75,68.25
3762,27.25,68.25
3763,27.75,68.25
3764,28.25,68.25
3765,28.75,68.25
3766,29.25,68.25
3767,29.75,68.25
3768,30.25,68.25
3769,30.75,68.25
3770,31.25,68.25
3771,31.75,68.25
3772,32.25,68.25
3773,32.75,68.25
3774,33.25,68.25
3775,33.75,68.25
3776,34.25,68.25
3777,34.75,68.25
3778,35.25,68.25
3779,35.75,68.25
3780,36.25,68.25
3781,36.75,68.25
3782,6.25,68.75
3783,6.75,68.75
3784,7.25,68.75
3785,7.75,68.75
3786,8.25,68.75
3787,8.75,68.75
3788,9.25,68.75
3789,9.75,68.75
3790,10.25,68.75
3791,10.75,68.75
3792,11.25,68.75
3793,11.75,68.75
3794,12.25,68.75
3795,12.75,68.75
3796,13.25,68.75
3797,13.75,68.75
3798,14.25,68.75
3799,14.75,68.75
3800,15.25,68.75
3801,15.75,68.75
3802,16.25,68.75
3803,16.75,68.75
3804,17.25,68.75
3805,17.75,68.75
3806,18.25,68.75
3807,18.75,68.75
3808,19.25,68.75
3809,19.75,68.75
3810,20.25,68.75
3811,20.75,68.75
3812,21.25,68.75
3813,21.75,68.75
3814,22.25,68.75
3815,22.75,68.75
3816,23.25,68.75
3817,23.75,68.75
3818,24.25,68.75
3819,24.75,68.75
3820,25.25,68.75
3821,25.75,68.75
3822,26.25,68.75
3823,26.75,68.75
3824,27.25,68.75
3825,27.75,68.75
3826,28.25,68.75
3827,28.75,68.75
3828,29.25,68.75
3829,29.75,68.75
3830,30.25,68.75
3831,30.75,68.75
3832,31.25,68.75
3833,31.75,68.75
3834,32.25,68.75
3835,32.75,68.75
3836,33.25,68.75
3837,33.75,68.75
3838,34.25,68.75
3839,34.75,68.75
3840,35.25,68.75
3841,35.75,68.75
3842,36.25,68.75
3843,36.75,68.75
3844,6.25,69.25
3845,6.75,69.25
3846,7.25,69.25
3847,7.75,69.25
3848,8.25,69.25
3849,8.75,69.25
3850,9.25,69.25
3851,9.75,69.25
3852,10.25,69.25
3853,10.75,69.25
3854,11.25,69.25
3855,11.75,69.25
3856,12.25,69.25
3857,12.75,69.25
3858,13.25,69.25
3859,13.75,69.25
3860,14.25,69.25
3861,14.75,69.25
3862,15.25,69.25
3863,15.75,69.25
3864,16.25,69.25
3865,16.75,69.25
3866,17.25,69.25
3867,17.75,69.25
3868,18.25,69.25
3869,18.75,69.25
3870,19.25,69.25
3871,19.75,69.25
3872,20.25,69.25
3873,20.75,69.25
3874,21.25,69.25
3875,21.75,69.25
3876,22.25,69.25
3877,22.75,69.25
3878,23.25,69.25
3879,23.75,69.25
3880,24.25,69.25
3881,24.75,69.25
3882,25.25,69.25
3883,25.75,69.25
3884,26.25,69.25
3885,26.75,69.25
3886,27.25,69.25
3887,27.75,69.25
3888,28.25,69.25
3889,28.75,69.25
3890,29.25,69.25
3891,29.75,69.25
3892,30.25,69.25
3893,30.75,69.25
3894,31.25,69.25
3895,31.75,69.25
3896,32.25,69.25
3897,32.75,69.25
3898,33.25,69.25
3899,33.75,69.25
3900,34.25,69.25
3901,34.75,69.25
3902,35.25,69.25
3903,35.75,69.25
