,lat,lon,forestcoverfraction,year_month,count,sum_frp
12839,17.75,80.25,16,2016-03,9,185.9
12840,17.75,80.25,16,2016-04,3,54.7
12841,17.75,80.25,16,2016-12,2,33.9
12842,17.75,80.25,16,2017-01,1,30.2
12843,17.75,80.25,16,2017-02,47,2689.1
12844,17.75,80.25,16,2017-03,62,1892.3
12845,17.75,80.25,16,2017-04,1,45.2
12846,17.75,80.25,16,2017-05,2,45.3
12847,17.75,80.25,16,2018-02,42,1790.5
12848,17.75,80.25,16,2018-03,76,3851.3
12849,17.75,80.25,16,2019-02,3,120.0
12850,17.75,80.25,16,2019-03,15,563.5
12851,17.75,80.25,16,2019-04,2,68.0
12852,17.75,80.25,16,2019-05,1,14.8
12853,17.75,80.25,16,2020-03,35,1003.7
12854,17.75,80.25,16,2020-04,3,58.099999999999994
12855,17.75,80.25,16,2020-05,6,107.0
12856,17.75,80.25,16,2021-02,10,331.1
12857,17.75,80.25,16,2021-03,88,4453.2
12858,17.75,80.25,16,2021-04,6,192.0
12859,17.75,80.25,16,2022-02,2,46.0
12860,17.75,80.25,16,2022-03,43,1422.2
12861,17.75,80.25,16,2022-04,1,21.4
12862,17.75,80.25,16,2022-05,2,42.8
12863,17.75,80.25,16,2023-02,39,1699.6
12864,17.75,80.25,16,2023-03,28,1044.3
12865,17.75,80.25,16,2023-04,1,11.8
12866,17.75,80.25,16,2024-02,2,66.1
12867,17.75,80.25,16,2024-03,4,91.6
12868,17.75,80.25,16,2024-04,20,395.6
12869,17.75,80.25,16,2024-05,1,25.8
12870,18.25,80.25,23,2001-02,6,83.60000000000001
12871,18.25,80.25,23,2001-03,3,46.8
12872,18.25,80.25,23,2001-04,1,6.4
12873,18.25,80.25,23,2002-02,1,8.4
12874,18.25,80.25,23,2002-03,4,135.2
12875,18.25,80.25,23,2003-02,2,36.2
12876,18.25,80.25,23,2003-03,12,363.6
12877,18.25,80.25,23,2003-04,1,16.8
12878,18.25,80.25,23,2004-03,24,781.3
12879,18.25,80.25,23,2004-04,2,46.5
12880,18.25,80.25,23,2005-02,10,337.90000000000003
12881,18.25,80.25,23,2005-03,21,712.0
12882,18.25,80.25,23,2006-02,8,229.5
12883,18.25,80.25,23,2006-03,18,520.7
12884,18.25,80.25,23,2006-04,2,35.1
12885,18.25,80.25,23,2007-02,4,151.2
12886,18.25,80.25,23,2007-03,22,589.6
12887,18.25,80.25,23,2007-05,1,64.7
12888,18.25,80.25,23,2008-01,1,31.9
12889,18.25,80.25,23,2008-02,2,66.7
12890,18.25,80.25,23,2008-03,22,620.3
12891,18.25,80.25,23,2008-05,1,38.5
12892,18.25,80.25,23,2009-01,1,19.1
12893,18.25,80.25,23,2009-02,20,624.3
12894,18.25,80.25,23,2009-03,37,1076.0
12895,18.25,80.25,23,2009-04,2,55.900000000000006
12896,18.25,80.25,23,2009-06,1,13.3
12897,18.25,80.25,23,2010-02,9,181.2
12898,18.25,80.25,23,2010-03,12,374.2
12899,18.25,80.25,23,2010-04,3,53.3
12900,18.25,80.25,23,2011-03,12,368.3
12901,18.25,80.25,23,2011-04,1,21.4
12902,18.25,80.25,23,2011-05,2,87.0
12903,18.25,80.25,23,2012-02,29,1024.7
12904,18.25,80.25,23,2012-03,19,593.1
12905,18.25,80.25,23,2013-02,2,50.1
12906,18.25,80.25,23,2013-03,25,730.4
12907,18.25,80.25,23,2013-04,4,83.6
12908,18.25,80.25,23,2013-05,1,26.0
12909,18.25,80.25,23,2013-06,3,70.3
12910,18.25,80.25,23,2013-12,1,41.0
12911,18.25,80.25,23,2014-02,5,126.1
12912,18.25,80.25,23,2014-03,43,1135.8
12913,18.25,80.25,23,2014-04,10,220.1
12914,18.25,80.25,23,2015-02,8,228.7
12915,18.25,80.25,23,2015-03,15,423.5
12916,18.25,80.25,23,2015-04,2,47.5
12917,18.25,80.25,23,2016-01,8,156.4
12918,18.25,80.25,23,2016-02,18,682.8000000000001
12919,18.25,80.25,23,2016-03,5,109.9
12920,18.25,80.25,23,2016-04,2,44.5
12921,18.25,80.25,23,2016-05,3,55.2
12922,18.25,80.25,23,2016-12,1,16.0
12923,18.25,80.25,23,2017-01,1,21.5
12924,18.25,80.25,23,2017-02,12,326.5
12925,18.25,80.25,23,2017-03,48,1286.5
12926,18.25,80.25,23,2017-04,5,163.5
12927,18.25,80.25,23,2017-05,5,234.2
12928,18.25,80.25,23,2018-01,2,77.19999999999999
12929,18.25,80.25,23,2018-02,21,814.0
12930,18.25,80.25,23,2018-03,46,1383.0
12931,18.25,80.25,23,2018-05,5,82.7
12932,18.25,80.25,23,2019-03,16,489.00000000000006
12933,18.25,80.25,23,2019-04,5,126.5
12934,18.25,80.25,23,2019-05,2,61.5
12935,18.25,80.25,23,2019-06,1,48.0
12936,18.25,80.25,23,2020-01,1,19.5
12937,18.25,80.25,23,2020-02,1,24.7
12938,18.25,80.25,23,2020-03,8,265.6
12939,18.25,80.25,23,2020-04,12,391.4
12940,18.25,80.25,23,2020-05,2,53.9
12941,18.25,80.25,23,2021-02,1,16.1
12942,18.25,80.25,23,2021-03,47,1226.8
12943,18.25,80.25,23,2021-04,13,396.6
12944,18.25,80.25,23,2021-05,2,35.9
12945,18.25,80.25,23,2021-06,1,27.9
12946,18.25,80.25,23,2022-02,1,19.9
12947,18.25,80.25,23,2022-03,33,854.7
12948,18.25,80.25,23,2022-05,1,25.6
12949,18.25,80.25,23,2023-02,5,220.0
12950,18.25,80.25,23,2023-03,5,142.2
12951,18.25,80.25,23,2023-04,7,184.6
12952,18.25,80.25,23,2023-06,2,96.9
12953,18.25,80.25,23,2024-02,2,30.0
12954,18.25,80.25,23,2024-03,8,346.5
12955,18.25,80.25,23,2024-04,17,413.4
12956,18.25,80.25,23,2024-05,1,14.7
12957,18.75,80.25,22,2001-01,1,20.4
12958,18.75,80.25,22,2001-02,7,127.1
12959,18.75,80.25,22,2001-03,1,17.4
12960,18.75,80.25,22,2002-02,6,124.5
12961,18.75,80.25,22,2002-03,8,280.79999999999995
12962,18.75,80.25,22,2003-01,4,99.5
12963,18.75,80.25,22,2003-02,1,7.5
12964,18.75,80.25,22,2003-03,20,651.6
12965,18.75,80.25,22,2003-04,1,14.1
12966,18.75,80.25,22,2003-05,1,20.6
12967,18.75,80.25,22,2004-03,25,1243.1
12968,18.75,80.25,22,2004-04,11,205.6
12969,18.75,80.25,22,2005-01,1,37.7
12970,18.75,80.25,22,2005-02,6,226.2
12971,18.75,80.25,22,2005-03,37,1103.5
12972,18.75,80.25,22,2006-02,27,941.4
12973,18.75,80.25,22,2006-03,5,126.6
12974,18.75,80.25,22,2006-04,5,108.2
12975,18.75,80.25,22,2007-02,7,186.1
12976,18.75,80.25,22,2007-03,46,1381.2
12977,18.75,80.25,22,2007-04,5,118.3
12978,18.75,80.25,22,2007-05,1,42.9
12979,18.75,80.25,22,2008-01,5,128.9
12980,18.75,80.25,22,2008-02,4,144.1
12981,18.75,80.25,22,2008-03,33,923.2
12982,18.75,80.25,22,2008-05,1,18.0
12983,18.75,80.25,22,2009-01,13,438.6
12984,18.75,80.25,22,2009-02,30,1323.5
12985,18.75,80.25,22,2009-03,37,1033.6
12986,18.75,80.25,22,2010-01,4,290.20000000000005
12987,18.75,80.25,22,2010-02,37,1023.8
12988,18.75,80.25,22,2010-03,16,323.5
12989,18.75,80.25,22,2010-04,1,25.1
12990,18.75,80.25,22,2011-03,29,1063.8
12991,18.75,80.25,22,2011-04,3,63.5
12992,18.75,80.25,22,2011-05,1,31.7
12993,18.75,80.25,22,2012-02,51,1581.0
12994,18.75,80.25,22,2012-03,46,1543.3000000000002
12995,18.75,80.25,22,2012-05,1,13.8
12996,18.75,80.25,22,2013-02,1,117.6
12997,18.75,80.25,22,2013-03,30,1001.4
12998,18.75,80.25,22,2013-04,9,176.10000000000002
12999,18.75,80.25,22,2014-02,3,125.7
13000,18.75,80.25,22,2014-03,44,1529.5
13001,18.75,80.25,22,2014-04,18,398.8
13002,18.75,80.25,22,2015-02,6,124.9
13003,18.75,80.25,22,2015-03,31,802.5999999999999
13004,18.75,80.25,22,2015-04,13,414.5
13005,18.75,80.25,22,2015-05,1,42.3
13006,18.75,80.25,22,2016-01,4,103.6
13007,18.75,80.25,22,2016-02,26,843.8
13008,18.75,80.25,22,2016-03,25,879.8
13009,18.75,80.25,22,2016-04,5,136.5
13010,18.75,80.25,22,2017-02,48,1934.2
13011,18.75,80.25,22,2017-03,23,542.0
13012,18.75,80.25,22,2017-04,21,746.1
13013,18.75,80.25,22,2018-01,4,114.3
13014,18.75,80.25,22,2018-02,23,816.2
13015,18.75,80.25,22,2018-03,47,1420.0
13016,18.75,80.25,22,2018-04,2,30.8
13017,18.75,80.25,22,2019-03,30,1068.4
13018,18.75,80.25,22,2019-04,14,336.9
13019,18.75,80.25,22,2020-03,12,367.8
13020,18.75,80.25,22,2020-04,17,459.6
13021,18.75,80.25,22,2021-02,5,267.4
13022,18.75,80.25,22,2021-03,67,2453.0
13023,18.75,80.25,22,2021-04,11,282.8
13024,18.75,80.25,22,2021-05,1,16.5
13025,18.75,80.25,22,2022-02,1,16.2
13026,18.75,80.25,22,2022-03,63,2231.5
13027,18.75,80.25,22,2022-04,1,7.3
13028,18.75,80.25,22,2023-01,1,28.4
13029,18.75,80.25,22,2023-02,22,867.4000000000001
13030,18.75,80.25,22,2023-03,14,619.4
13031,18.75,80.25,22,2023-04,11,185.7
13032,18.75,80.25,22,2023-06,1,55.0
13033,18.75,80.25,22,2024-02,6,268.20000000000005
13034,18.75,80.25,22,2024-03,24,602.1
13035,18.75,80.25,22,2024-04,30,825.6
13036,19.25,80.25,27,2001-02,4,65.3
13037,19.25,80.25,27,2001-03,4,64.6
13038,19.25,80.25,27,2001-04,2,55.4
13039,19.25,80.25,27,2002-02,4,80.1
13040,19.25,80.25,27,2002-03,7,155.2
13041,19.25,80.25,27,2002-04,2,104.0
13042,19.25,80.25,27,2003-02,10,238.5
13043,19.25,80.25,27,2003-03,34,809.8
13044,19.25,80.25,27,2004-03,17,489.1
13045,19.25,80.25,27,2004-04,27,717.0
13046,19.25,80.25,27,2005-01,1,22.7
13047,19.25,80.25,27,2005-03,7,143.4
13048,19.25,80.25,27,2005-04,4,82.7
13049,19.25,80.25,27,2005-05,5,472.8
13050,19.25,80.25,27,2006-01,1,42.3
13051,19.25,80.25,27,2006-02,5,129.5
13052,19.25,80.25,27,2006-03,3,142.5
13053,19.25,80.25,27,2006-04,9,152.1
13054,19.25,80.25,27,2007-03,40,977.1
13055,19.25,80.25,27,2007-04,8,186.4
13056,19.25,80.25,27,2007-05,1,20.4
13057,19.25,80.25,27,2008-02,2,246.2
13058,19.25,80.25,27,2008-03,11,281.6
13059,19.25,80.25,27,2008-04,9,291.5
13060,19.25,80.25,27,2008-05,6,109.6
13061,19.25,80.25,27,2009-01,1,45.1
13062,19.25,80.25,27,2009-02,19,473.9
13063,19.25,80.25,27,2009-03,48,1474.3
13064,19.25,80.25,27,2009-04,2,34.2
13065,19.25,80.25,27,2009-11,1,15.5
13066,19.25,80.25,27,2010-02,19,444.1
13067,19.25,80.25,27,2010-03,57,1545.4
13068,19.25,80.25,27,2010-04,1,15.1
13069,19.25,80.25,27,2010-05,1,11.1
13070,19.25,80.25,27,2011-03,20,538.4
13071,19.25,80.25,27,2011-04,9,211.1
13072,19.25,80.25,27,2011-05,4,125.3
13073,19.25,80.25,27,2012-02,36,930.4
13074,19.25,80.25,27,2012-03,81,2528.6
13075,19.25,80.25,27,2012-05,2,39.8
13076,19.25,80.25,27,2013-03,9,246.7
13077,19.25,80.25,27,2013-04,39,1188.9
13078,19.25,80.25,27,2013-05,2,67.1
13079,19.25,80.25,27,2014-04,25,592.1
13080,19.25,80.25,27,2015-02,4,124.7
13081,19.25,80.25,27,2015-03,12,283.3
13082,19.25,80.25,27,2015-04,11,275.7
13083,19.25,80.25,27,2015-05,1,25.9
13084,19.25,80.25,27,2016-02,21,822.1
13085,19.25,80.25,27,2016-03,20,825.2
13086,19.25,80.25,27,2016-04,9,282.1
13087,19.25,80.25,27,2016-06,1,27.4
13088,19.25,80.25,27,2017-02,5,216.2
13089,19.25,80.25,27,2017-03,32,736.3000000000001
13090,19.25,80.25,27,2017-04,36,1050.8
13091,19.25,80.25,27,2017-05,2,44.9
13092,19.25,80.25,27,2018-02,9,271.7
13093,19.25,80.25,27,2018-03,77,2397.5
13094,19.25,80.25,27,2018-04,1,8.5
13095,19.25,80.25,27,2019-03,15,245.5
13096,19.25,80.25,27,2019-04,26,826.7
13097,19.25,80.25,27,2019-05,2,36.8
13098,19.25,80.25,27,2020-04,18,530.8
13099,19.25,80.25,27,2020-05,3,87.7
13100,19.25,80.25,27,2021-02,2,50.5
13101,19.25,80.25,27,2021-03,53,1537.8
13102,19.25,80.25,27,2021-04,23,786.7
13103,19.25,80.25,27,2021-05,1,21.4
13104,19.25,80.25,27,2022-03,66,1699.9
13105,19.25,80.25,27,2022-04,4,53.2
13106,19.25,80.25,27,2022-06,1,16.6
13107,19.25,80.25,27,2023-02,6,344.8
13108,19.25,80.25,27,2023-03,1,10.5
13109,19.25,80.25,27,2023-04,47,1130.5
13110,19.25,80.25,27,2023-05,5,178.2
13111,19.25,80.25,27,2023-06,1,16.8
13112,19.25,80.25,27,2024-02,1,25.5
13113,19.25,80.25,27,2024-03,15,338.8
13114,19.25,80.25,27,2024-04,17,411.9
13115,19.25,80.25,27,2024-05,1,30.0
13116,19.75,80.25,24,2001-03,1,15.4
13117,19.75,80.25,24,2002-03,5,90.1
13118,19.75,80.25,24,2002-04,1,12.7
13119,19.75,80.25,24,2003-02,3,43.2
13120,19.75,80.25,24,2003-03,23,574.6
13121,19.75,80.25,24,2004-03,8,243.90000000000003
13122,19.75,80.25,24,2004-04,4,81.2
13123,19.75,80.25,24,2004-12,4,94.4
13124,19.75,80.25,24,2005-03,14,284.2
13125,19.75,80.25,24,2005-04,1,21.3
13126,19.75,80.25,24,2006-04,2,45.5
13127,19.75,80.25,24,2007-03,19,569.8
13128,19.75,80.25,24,2007-04,2,41.1
13129,19.75,80.25,24,2007-05,2,39.599999999999994
13130,19.75,80.25,24,2008-03,5,174.5
13131,19.75,80.25,24,2008-04,11,279.6
13132,19.75,80.25,24,2008-05,1,35.8
13133,19.75,80.25,24,2009-02,6,176.6
13134,19.75,80.25,24,2009-03,54,1897.8
13135,19.75,80.25,24,2009-06,1,26.7
13136,19.75,80.25,24,2010-02,2,61.900000000000006
13137,19.75,80.25,24,2010-03,34,1299.9
13138,19.75,80.25,24,2010-04,1,14.0
13139,19.75,80.25,24,2011-03,21,612.0
13140,19.75,80.25,24,2011-04,1,18.3
13141,19.75,80.25,24,2012-02,10,271.9
13142,19.75,80.25,24,2012-03,54,1587.3
13143,19.75,80.25,24,2013-03,15,436.2
13144,19.75,80.25,24,2013-04,28,818.9
13145,19.75,80.25,24,2014-04,9,214.8
13146,19.75,80.25,24,2015-04,8,254.7
13147,19.75,80.25,24,2016-02,1,18.8
13148,19.75,80.25,24,2016-03,17,593.8000000000001
13149,19.75,80.25,24,2016-04,6,148.4
13150,19.75,80.25,24,2017-03,12,349.5
13151,19.75,80.25,24,2017-04,24,669.5
13152,19.75,80.25,24,2018-03,73,2231.1
13153,19.75,80.25,24,2018-04,1,30.7
13154,19.75,80.25,24,2019-03,19,417.5
13155,19.75,80.25,24,2019-06,2,57.8
13156,19.75,80.25,24,2020-04,1,18.6
13157,19.75,80.25,24,2021-03,28,797.4
13158,19.75,80.25,24,2021-04,5,123.5
13159,19.75,80.25,24,2022-03,30,1041.6
13160,19.75,80.25,24,2023-04,5,104.1
13161,19.75,80.25,24,2024-03,3,85.1
13162,19.75,80.25,24,2024-04,7,227.7
13163,19.75,80.25,24,2024-05,1,32.8
13164,20.25,80.25,21,2001-02,1,12.0
13165,20.25,80.25,21,2002-03,1,21.3
13166,20.25,80.25,21,2003-03,3,77.89999999999999
13167,20.25,80.25,21,2003-05,1,21.9
13168,20.25,80.25,21,2004-03,2,36.6
13169,20.25,80.25,21,2005-03,2,25.4
13170,20.25,80.25,21,2005-04,1,30.4
13171,20.25,80.25,21,2006-04,2,54.7
13172,20.25,80.25,21,2007-03,1,22.1
13173,20.25,80.25,21,2008-03,4,111.8
13174,20.25,80.25,21,2008-04,2,39.1
13175,20.25,80.25,21,2009-02,2,35.1
13176,20.25,80.25,21,2009-03,16,434.4
13177,20.25,80.25,21,2010-03,11,273.8
13178,20.25,80.25,21,2011-03,7,168.8
13179,20.25,80.25,21,2012-02,5,97.6
13180,20.25,80.25,21,2012-03,20,511.5
13181,20.25,80.25,21,2013-03,2,37.6
13182,20.25,80.25,21,2013-04,7,200.8
13183,20.25,80.25,21,2014-04,3,53.6
13184,20.25,80.25,21,2016-02,1,29.8
13185,20.25,80.25,21,2016-03,7,172.70000000000002
13186,20.25,80.25,21,2016-04,8,148.6
13187,20.25,80.25,21,2017-03,6,146.20000000000002
13188,20.25,80.25,21,2017-04,10,290.6
13189,20.25,80.25,21,2018-03,51,1238.0
13190,20.25,80.25,21,2018-04,5,183.2
13191,20.25,80.25,21,2019-03,5,110.4
13192,20.25,80.25,21,2019-04,2,46.3
13193,20.25,80.25,21,2020-04,3,53.8
13194,20.25,80.25,21,2021-03,21,643.7
13195,20.25,80.25,21,2021-04,4,126.9
13196,20.25,80.25,21,2022-03,5,76.6
13197,20.25,80.25,21,2022-06,1,16.1
13198,20.25,80.25,21,2023-04,2,60.400000000000006
13199,20.25,80.25,21,2024-03,1,38.5
13200,20.25,80.25,21,2024-04,2,60.3
13201,20.75,80.25,20,2001-02,1,20.1
13202,20.75,80.25,20,2001-03,1,10.4
13203,20.75,80.25,20,2003-02,1,26.0
13204,20.75,80.25,20,2004-03,14,339.3
13205,20.75,80.25,20,2004-04,1,25.9
13206,20.75,80.25,20,2005-03,1,26.1
13207,20.75,80.25,20,2006-03,1,20.2
13208,20.75,80.25,20,2007-03,2,64.6
13209,20.75,80.25,20,2008-03,1,8.6
13210,20.75,80.25,20,2008-04,2,23.9
13211,20.75,80.25,20,2008-12,1,22.3
13212,20.75,80.25,20,2009-02,2,47.5
13213,20.75,80.25,20,2009-03,15,379.7000000000001
13214,20.75,80.25,20,2009-04,3,93.7
13215,20.75,80.25,20,2010-03,12,323.40000000000003
13216,20.75,80.25,20,2011-03,3,79.4
13217,20.75,80.25,20,2012-02,1,10.5
13218,20.75,80.25,20,2012-03,18,481.8
13219,20.75,80.25,20,2012-04,1,24.1
13220,20.75,80.25,20,2013-03,4,121.8
13221,20.75,80.25,20,2013-04,13,266.7
13222,20.75,80.25,20,2014-03,1,20.5
13223,20.75,80.25,20,2014-04,4,103.7
13224,20.75,80.25,20,2015-04,3,103.1
13225,20.75,80.25,20,2016-03,4,142.4
13226,20.75,80.25,20,2016-04,1,19.5
13227,20.75,80.25,20,2017-03,9,266.8
13228,20.75,80.25,20,2017-04,6,130.2
13229,20.75,80.25,20,2018-03,28,950.9
13230,20.75,80.25,20,2018-04,1,25.1
13231,20.75,80.25,20,2019-03,7,154.5
13232,20.75,80.25,20,2019-04,1,32.4
13233,20.75,80.25,20,2019-05,4,77.30000000000001
13234,20.75,80.25,20,2020-04,3,64.6
13235,20.75,80.25,20,2021-03,12,383.5
13236,20.75,80.25,20,2021-04,15,479.4
13237,20.75,80.25,20,2022-03,14,385.7
13238,20.75,80.25,20,2022-05,2,39.099999999999994
13239,20.75,80.25,20,2023-02,2,141.0
13240,20.75,80.25,20,2023-03,1,21.0
13241,20.75,80.25,20,2023-05,2,90.4
13242,20.75,80.25,20,2024-03,3,63.0
13243,20.75,80.25,20,2024-04,1,18.8
13244,21.25,80.25,13,2001-03,4,107.7
13245,21.25,80.25,13,2003-03,4,95.8
13246,21.25,80.25,13,2004-03,2,64.1
13247,21.25,80.25,13,2004-04,8,233.0
13248,21.25,80.25,13,2008-04,4,93.8
13249,21.25,80.25,13,2009-02,1,22.5
13250,21.25,80.25,13,2009-03,11,306.6
13251,21.25,80.25,13,2009-04,3,91.4
13252,21.25,80.25,13,2009-05,4,143.7
13253,21.25,80.25,13,2010-03,3,96.9
13254,21.25,80.25,13,2010-04,2,40.5
13255,21.25,80.25,13,2011-03,7,200.3
13256,21.25,80.25,13,2011-04,1,24.3
13257,21.25,80.25,13,2012-02,1,19.6
13258,21.25,80.25,13,2012-03,8,226.3
13259,21.25,80.25,13,2012-05,3,66.7
13260,21.25,80.25,13,2013-04,1,16.9
13261,21.25,80.25,13,2014-04,5,179.0
13262,21.25,80.25,13,2015-06,3,136.4
13263,21.25,80.25,13,2017-03,1,19.2
13264,21.25,80.25,13,2017-04,5,229.3
13265,21.25,80.25,13,2018-03,9,235.7
13266,21.25,80.25,13,2018-04,1,24.3
13267,21.25,80.25,13,2019-02,1,10.8
13268,21.25,80.25,13,2019-05,2,97.7
13269,21.25,80.25,13,2021-03,8,221.4
13270,21.25,80.25,13,2021-04,12,370.0
13271,21.25,80.25,13,2022-03,3,67.3
13272,21.25,80.25,13,2023-04,2,44.4
13273,21.25,80.25,13,2024-03,1,23.0
13274,21.75,80.25,14,2003-04,2,38.2
13275,21.75,80.25,14,2005-04,1,23.0
13276,21.75,80.25,14,2007-05,1,32.9
13277,21.75,80.25,14,2009-03,4,95.5
13278,21.75,80.25,14,2009-04,2,33.1
13279,21.75,80.25,14,2009-05,1,12.1
13280,21.75,80.25,14,2010-04,2,59.2
13281,21.75,80.25,14,2011-03,1,22.2
13282,21.75,80.25,14,2012-03,1,18.0
13283,21.75,80.25,14,2012-04,1,21.2
13284,21.75,80.25,14,2016-03,1,30.9
13285,21.75,80.25,14,2016-04,5,379.4
13286,21.75,80.25,14,2017-03,1,19.0
13287,21.75,80.25,14,2017-04,10,390.8
13288,21.75,80.25,14,2018-03,2,33.400000000000006
13289,21.75,80.25,14,2018-04,1,24.4
13290,21.75,80.25,14,2018-05,1,8.5
13291,21.75,80.25,14,2019-04,2,46.8
13292,21.75,80.25,14,2021-03,4,53.5
13293,21.75,80.25,14,2021-04,4,212.9
13294,21.75,80.25,14,2022-03,4,80.5
13295,21.75,80.25,14,2022-04,2,54.3
13296,21.75,80.25,14,2023-04,1,9.0
13297,21.75,80.25,14,2024-04,1,37.4
13298,21.75,80.25,14,2024-05,1,26.0
13299,22.25,80.25,18,2001-02,1,17.8
13300,22.25,80.25,18,2002-04,1,15.1
13301,22.25,80.25,18,2003-04,3,57.3
13302,22.25,80.25,18,2004-03,8,197.5
13303,22.25,80.25,18,2004-04,3,63.2
13304,22.25,80.25,18,2005-03,2,52.7
13305,22.25,80.25,18,2005-04,2,35.5
13306,22.25,80.25,18,2006-04,1,38.1
13307,22.25,80.25,18,2007-03,6,153.7
13308,22.25,80.25,18,2008-03,4,150.1
13309,22.25,80.25,18,2008-04,12,274.8
13310,22.25,80.25,18,2008-05,2,29.5
13311,22.25,80.25,18,2009-03,7,131.7
13312,22.25,80.25,18,2009-04,6,161.0
13313,22.25,80.25,18,2010-03,10,236.1
13314,22.25,80.25,18,2010-04,5,117.4
13315,22.25,80.25,18,2011-03,11,366.6
13316,22.25,80.25,18,2011-04,5,311.2
13317,22.25,80.25,18,2011-05,1,18.7
13318,22.25,80.25,18,2012-03,1,28.6
13319,22.25,80.25,18,2012-05,1,17.1
13320,22.25,80.25,18,2013-03,2,42.2
13321,22.25,80.25,18,2013-04,3,76.6
13322,22.25,80.25,18,2013-05,3,59.5
13323,22.25,80.25,18,2014-03,1,15.9
13324,22.25,80.25,18,2014-04,8,323.7
13325,22.25,80.25,18,2014-11,1,12.2
13326,22.25,80.25,18,2015-05,1,26.5
13327,22.25,80.25,18,2015-11,2,71.2
13328,22.25,80.25,18,2016-03,3,82.10000000000001
13329,22.25,80.25,18,2016-04,8,246.4
13330,22.25,80.25,18,2017-03,6,135.70000000000002
13331,22.25,80.25,18,2017-04,31,1708.4
13332,22.25,80.25,18,2017-05,8,151.3
13333,22.25,80.25,18,2017-11,2,50.8
13334,22.25,80.25,18,2018-03,17,376.7
13335,22.25,80.25,18,2018-04,13,366.5
13336,22.25,80.25,18,2018-05,2,24.5
13337,22.25,80.25,18,2018-11,1,11.3
13338,22.25,80.25,18,2019-03,2,30.9
13339,22.25,80.25,18,2019-04,11,242.3
13340,22.25,80.25,18,2019-05,7,227.7
13341,22.25,80.25,18,2020-05,10,495.1
13342,22.25,80.25,18,2020-11,1,13.0
13343,22.25,80.25,18,2021-03,15,335.40000000000003
13344,22.25,80.25,18,2021-04,31,1692.3
13345,22.25,80.25,18,2021-05,2,48.3
13346,22.25,80.25,18,2021-10,1,23.1
13347,22.25,80.25,18,2021-11,3,56.0
13348,22.25,80.25,18,2022-03,12,382.4
13349,22.25,80.25,18,2022-04,19,681.0
13350,22.25,80.25,18,2022-05,4,77.7
13351,22.25,80.25,18,2022-10,1,34.2
13352,22.25,80.25,18,2022-11,4,60.0
13353,22.25,80.25,18,2022-12,1,19.7
13354,22.25,80.25,18,2023-02,1,15.5
13355,22.25,80.25,18,2023-03,5,137.4
13356,22.25,80.25,18,2023-04,2,58.0
13357,22.25,80.25,18,2023-05,1,14.0
13358,22.25,80.25,18,2023-11,2,30.8
13359,22.25,80.25,18,2024-03,3,88.4
13360,22.25,80.25,18,2024-04,1,18.4
13361,22.25,80.25,18,2024-05,8,169.8
13362,22.75,80.25,13,2003-04,1,19.7
13363,22.75,80.25,13,2006-02,1,27.6
13364,22.75,80.25,13,2006-04,1,17.6
13365,22.75,80.25,13,2008-02,1,19.0
13366,22.75,80.25,13,2008-03,2,64.4
13367,22.75,80.25,13,2008-04,16,347.0
13368,22.75,80.25,13,2008-05,1,23.8
13369,22.75,80.25,13,2009-02,1,20.3
13370,22.75,80.25,13,2009-03,10,391.7999999999999
13371,22.75,80.25,13,2009-04,11,305.1
13372,22.75,80.25,13,2009-05,1,15.5
13373,22.75,80.25,13,2010-03,2,39.400000000000006
13374,22.75,80.25,13,2010-04,12,582.0
13375,22.75,80.25,13,2010-05,1,17.1
13376,22.75,80.25,13,2011-03,6,151.0
13377,22.75,80.25,13,2011-04,2,70.30000000000001
13378,22.75,80.25,13,2011-05,2,31.4
13379,22.75,80.25,13,2012-06,1,25.4
13380,22.75,80.25,13,2014-05,1,36.0
13381,22.75,80.25,13,2016-03,1,15.8
13382,22.75,80.25,13,2016-04,7,146.0
13383,22.75,80.25,13,2016-11,1,17.4
13384,22.75,80.25,13,2017-03,7,204.4
13385,22.75,80.25,13,2017-04,16,392.4
13386,22.75,80.25,13,2018-03,16,545.6
13387,22.75,80.25,13,2018-04,3,186.0
13388,22.75,80.25,13,2018-05,2,104.9
13389,22.75,80.25,13,2019-04,5,108.4
13390,22.75,80.25,13,2019-05,4,180.9
13391,22.75,80.25,13,2020-05,4,176.5
13392,22.75,80.25,13,2020-11,1,21.9
13393,22.75,80.25,13,2021-03,10,375.7999999999999
13394,22.75,80.25,13,2021-04,13,337.8
13395,22.75,80.25,13,2022-04,5,168.1
13396,22.75,80.25,13,2024-04,1,18.3
13397,22.75,80.25,13,2024-05,1,18.2
13398,23.25,80.25,13,2001-03,2,44.099999999999994
13399,23.25,80.25,13,2001-04,1,20.7
13400,23.25,80.25,13,2004-03,1,19.8
13401,23.25,80.25,13,2004-04,2,94.3
13402,23.25,80.25,13,2004-11,1,17.3
13403,23.25,80.25,13,2005-04,1,19.5
13404,23.25,80.25,13,2005-05,1,15.4
13405,23.25,80.25,13,2006-11,1,12.1
13406,23.25,80.25,13,2007-11,2,42.1
13407,23.25,80.25,13,2008-03,1,33.5
13408,23.25,80.25,13,2008-04,12,887.3
13409,23.25,80.25,13,2009-03,4,77.3
13410,23.25,80.25,13,2009-04,9,264.7
13411,23.25,80.25,13,2009-05,2,33.2
13412,23.25,80.25,13,2009-06,1,13.6
